src_core,dst_core,latency_ns
36,18,329
36,19,327
36,20,336
36,21,334
36,22,336
36,23,335
36,24,329
36,25,328
36,26,329
36,27,327
36,28,336
36,29,334
36,30,336
36,31,335
36,32,118
36,33,118
36,34,118
36,35,117
36,36,-1
36,37,123
36,38,123
36,39,126
36,40,294
36,41,292
36,42,294
36,43,292
36,44,298
36,45,297
36,46,299
36,47,298
36,48,301
36,49,301
36,50,302
36,51,300
36,52,308
36,53,306
36,54,308
36,55,308
36,56,302
36,57,302
36,58,303
36,59,302
36,60,307
36,61,306
36,62,307
36,63,307
37,0,331
37,1,322
37,2,321
37,3,319
37,4,328
37,5,326
37,6,327
37,7,327
37,8,316
37,9,315
37,10,316
37,11,314
37,12,322
37,13,321
37,14,322
37,15,327
37,16,331
37,17,330
37,18,331
37,19,329
37,20,337
37,21,336
37,22,338
37,23,337
37,24,331
37,25,330
37,26,332
37,27,329
37,28,337
37,29,336
37,30,338
37,31,337
37,32,118
37,33,118
37,34,118
37,35,118
37,36,123
37,37,-1
37,38,123
37,39,126
37,40,295
37,41,294
37,42,296
37,43,294
37,44,300
37,45,299
37,46,301
37,47,299
37,48,303
37,49,302
37,50,304
37,51,302
37,52,310
37,53,308
37,54,310
37,55,309
37,56,304
37,57,304
37,58,305
37,59,303
37,60,309
37,61,308
37,62,309
37,63,309
38,0,313
38,1,313
38,2,314
38,3,313
38,4,321
38,5,319
38,6,320
38,7,319
38,8,315
38,9,314
38,10,315
38,11,314
38,12,321
38,13,320
38,14,322
38,15,321
38,16,330
38,17,329
38,18,331
38,19,328
38,20,337
38,21,335
38,22,337
38,23,336
38,24,330
38,25,329
38,26,331
38,27,328
38,28,337
38,29,335
38,30,337
38,31,336
38,32,118
38,33,118
38,34,118
38,35,118
38,36,124
38,37,123
38,38,-1
38,39,123
38,40,294
38,41,294
38,42,295
38,43,292
38,44,299
38,45,297
38,46,299
38,47,299
38,48,303
38,49,302
38,50,303
38,51,301
38,52,309
38,53,308
38,54,309
38,55,308
38,56,304
38,57,303
38,58,304
38,59,302
38,60,309
38,61,307
38,62,309
38,63,308
39,0,314
39,1,314
39,2,315
39,3,313
39,4,321
39,5,319
39,6,321
39,7,325
39,8,322
39,9,316
39,10,316
39,11,314
39,12,322
39,13,321
39,14,322
39,15,325
39,16,331
39,17,330
39,18,332
39,19,330
39,20,338
39,21,336
39,22,337
39,23,337
39,24,331
39,25,330
39,26,332
39,27,330
39,28,338
39,29,336
39,30,338
39,31,337
39,32,118
39,33,118
39,34,118
39,35,118
39,36,123
39,37,123
39,38,123
39,39,-1
39,40,295
39,41,294
39,42,296
39,43,294
39,44,300
39,45,298
39,46,300
39,47,299
39,48,302
39,49,302
39,50,303
39,51,302
39,52,310
39,53,308
39,54,310
39,55,309
39,56,304
39,57,303
39,58,305
39,59,303
39,60,309
39,61,307
39,62,309
39,63,309
40,0,314
40,1,314
40,2,315
40,3,313
40,4,321
40,5,319
40,6,321
40,7,320
40,8,315
40,9,315
40,10,316
40,11,314
40,12,322
40,13,320
40,14,322
40,15,322
40,16,325
40,17,323
40,18,325
40,19,323
40,20,331
40,21,329
40,22,331
40,23,331
40,24,325
40,25,323
40,26,325
40,27,323
40,28,331
40,29,329
40,30,331
40,31,331
40,32,288
40,33,287
40,34,288
40,35,287
40,36,294
40,37,292
40,38,294
40,39,294
40,40,-1
40,41,113
40,42,113
40,43,112
40,44,117
40,45,116
40,46,117
40,47,117
40,48,297
40,49,296
40,50,297
40,51,296
40,52,304
40,53,302
40,54,304
40,55,302
40,56,298
40,57,297
40,58,298
40,59,297
40,60,303
40,61,301
40,62,303
40,63,302
41,0,315
41,1,314
41,2,315
41,3,314
41,4,321
41,5,319
41,6,321
41,7,321
41,8,314
41,9,315
41,10,316
41,11,315
41,12,323
41,13,321
41,14,323
41,15,322
41,16,325
41,17,324
41,18,326
41,19,324
41,20,332
41,21,330
41,22,332
41,23,331
41,24,325
41,25,324
41,26,326
41,27,324
41,28,332
41,29,330
41,30,332
41,31,331
41,32,294
41,33,287
41,34,289
41,35,287
41,36,295
41,37,293
41,38,295
41,39,294
41,40,113
41,41,-1
41,42,113
41,43,112
41,44,117
41,45,116
41,46,116
41,47,117
41,48,297
41,49,296
41,50,298
41,51,296
41,52,304
41,53,302
41,54,304
41,55,304
41,56,299
41,57,298
41,58,299
41,59,297
41,60,304
41,61,302
41,62,304
41,63,303
42,0,314
42,1,313
42,2,314
42,3,312
42,4,321
42,5,319
42,6,320
42,7,320
42,8,315
42,9,314
42,10,315
42,11,314
42,12,322
42,13,320
42,14,321
42,15,321
42,16,318
42,17,317
42,18,318
42,19,317
42,20,325
42,21,323
42,22,325
42,23,324
42,24,324
42,25,323
42,26,324
42,27,323
42,28,331
42,29,329
42,30,331
42,31,330
42,32,328
42,33,293
42,34,288
42,35,286
42,36,294
42,37,292
42,38,294
42,39,293
42,40,112
42,41,112
42,42,-1
42,43,112
42,44,116
42,45,116
42,46,116
42,47,116
42,48,296
42,49,295
42,50,297
42,51,295
42,52,303
42,53,301
42,54,303
42,55,302
42,56,297
42,57,297
42,58,298
42,59,296
42,60,303
42,61,301
42,62,302
42,63,302
43,0,325
43,1,315
43,2,316
43,3,314
43,4,322
43,5,320
43,6,322
43,7,321
43,8,310
43,9,315
43,10,317
43,11,315
43,12,324
43,13,322
43,14,324
43,15,323
43,16,326
43,17,325
43,18,326
43,19,325
43,20,333
43,21,331
43,22,333
43,23,332
43,24,326
43,25,325
43,26,326
43,27,325
43,28,333
43,29,331
43,30,332
43,31,332
43,32,289
43,33,288
43,34,289
43,35,287
43,36,296
43,37,294
43,38,296
43,39,295
43,40,113
43,41,113
43,42,113
43,43,-1
43,44,117
43,45,117
43,46,116
43,47,117
43,48,298
43,49,297
43,50,298
43,51,297
43,52,305
43,53,303
43,54,305
43,55,304
43,56,299
43,57,298
43,58,300
43,59,298
43,60,304
43,61,302
43,62,304
43,63,303
44,0,312
44,1,313
44,2,319
44,3,317
44,4,325
44,5,323
44,6,325
44,7,324
44,8,319
44,9,319
44,10,320
44,11,318
44,12,326
44,13,325
44,14,326
44,15,326
44,16,328
44,17,328
44,18,329
44,19,327
44,20,335
44,21,333
44,22,335
44,23,335
44,24,328
44,25,328
44,26,329
44,27,327
44,28,335
44,29,333
44,30,335
44,31,335
44,32,291
44,33,291
44,34,292
44,35,290
44,36,299
44,37,297
44,38,298
44,39,297
44,40,116
44,41,117
44,42,116
44,43,116
44,44,-1
44,45,120
44,46,121
44,47,120
44,48,300
44,49,300
44,50,301
44,51,300
44,52,307
44,53,306
44,54,307
44,55,307
44,56,302
44,57,301
44,58,303
44,59,301
44,60,307
44,61,305
44,62,307
44,63,307
45,0,314
45,1,313
45,2,314
45,3,312
45,4,320
45,5,319
45,6,320
45,7,320
45,8,315
45,9,320
45,10,321
45,11,320
45,12,328
45,13,325
45,14,321
45,15,321
45,16,324
45,17,323
45,18,324
45,19,323
45,20,331
45,21,329
45,22,331
45,23,330
45,24,330
45,25,329
45,26,331
45,27,329
45,28,337
45,29,335
45,30,337
45,31,336
45,32,293
45,33,293
45,34,294
45,35,292
45,36,299
45,37,298
45,38,300
45,39,299
45,40,117
45,41,117
45,42,117
45,43,118
45,44,121
45,45,-1
45,46,121
45,47,122
45,48,302
45,49,302
45,50,303
45,51,301
45,52,309
45,53,307
45,54,309
45,55,308
45,56,304
45,57,303
45,58,304
45,59,303
45,60,309
45,61,307
45,62,309
45,63,308
46,0,313
46,1,313
46,2,313
46,3,312
46,4,320
46,5,318
46,6,320
46,7,319
46,8,320
46,9,314
46,10,315
46,11,313
46,12,325
46,13,326
46,14,325
46,15,320
46,16,323
46,17,323
46,18,324
46,19,326
46,20,336
46,21,335
46,22,337
46,23,336
46,24,329
46,25,329
46,26,330
46,27,328
46,28,336
46,29,336
46,30,337
46,31,336
46,32,293
46,33,292
46,34,293
46,35,291
46,36,299
46,37,299
46,38,300
46,39,299
46,40,117
46,41,117
46,42,117
46,43,116
46,44,121
46,45,120
46,46,-1
46,47,121
46,48,302
46,49,301
46,50,302
46,51,300
46,52,309
46,53,307
46,54,309
46,55,309
46,56,303
46,57,302
46,58,304
46,59,302
46,60,308
46,61,306
46,62,308
46,63,307
47,0,314
47,1,313
47,2,315
47,3,312
47,4,321
47,5,319
47,6,320
47,7,320
47,8,315
47,9,314
47,10,316
47,11,314
47,12,321
47,13,320
47,14,322
47,15,321
47,16,330
47,17,329
47,18,331
47,19,329
47,20,337
47,21,335
47,22,336
47,23,336
47,24,330
47,25,330
47,26,331
47,27,329
47,28,337
47,29,335
47,30,336
47,31,336
47,32,293
47,33,293
47,34,294
47,35,292
47,36,300
47,37,299
47,38,299
47,39,299
47,40,117
47,41,117
47,42,116
47,43,116
47,44,120
47,45,123
47,46,120
47,47,-1
47,48,303
47,49,302
47,50,303
47,51,301
47,52,309
47,53,308
47,54,309
47,55,309
47,56,304
47,57,303
47,58,304
47,59,302
47,60,309
47,61,307
47,62,309
47,63,308
48,0,316
48,1,315
48,2,316
48,3,314
48,4,323
48,5,321
48,6,323
48,7,327
48,8,317
48,9,321
48,10,324
48,11,316
48,12,329
48,13,327
48,14,324
48,15,323
48,16,314
48,17,314
48,18,315
48,19,313
48,20,321
48,21,319
48,22,321
48,23,320
48,24,314
48,25,314
48,26,315
48,27,313
48,28,321
48,29,319
48,30,321
48,31,320
48,32,296
48,33,295
48,34,296
48,35,294
48,36,302
48,37,301
48,38,302
48,39,302
48,40,297
48,41,296
48,42,297
48,43,296
48,44,301
48,45,300
48,46,302
48,47,301
48,48,-1
48,49,113
48,50,113
48,51,112
48,52,118
48,53,118
48,54,118
48,55,118
48,56,288
48,57,287
48,58,288
48,59,286
48,60,292
48,61,290
48,62,292
48,63,292
49,0,316
49,1,316
49,2,317
49,3,315
49,4,330
49,5,328
49,6,329
49,7,329
49,8,324
49,9,323
49,10,324
49,11,317
49,12,324
49,13,323
49,14,325
49,15,323
49,16,315
49,17,314
49,18,315
49,19,314
49,20,321
49,21,319
49,22,321
49,23,321
49,24,315
49,25,314
49,26,315
49,27,313
49,28,321
49,29,320
49,30,322
49,31,321
49,32,296
49,33,296
49,34,297
49,35,295
49,36,303
49,37,301
49,38,302
49,39,302
49,40,297
49,41,296
49,42,298
49,43,296
49,44,302
49,45,300
49,46,302
49,47,302
49,48,113
49,49,-1
49,50,113
49,51,112
49,52,118
49,53,118
49,54,118
49,55,118
49,56,288
49,57,287
49,58,289
49,59,287
49,60,293
49,61,291
49,62,293
49,63,293
50,0,315
50,1,315
50,2,316
50,3,317
50,4,328
50,5,327
50,6,328
50,7,328
50,8,323
50,9,322
50,10,323
50,11,321
50,12,330
50,13,328
50,14,330
50,15,324
50,16,315
50,17,313
50,18,314
50,19,312
50,20,321
50,21,319
50,22,321
50,23,320
50,24,314
50,25,313
50,26,314
50,27,312
50,28,321
50,29,319
50,30,320
50,31,320
50,32,295
50,33,294
50,34,295
50,35,294
50,36,302
50,37,300
50,38,302
50,39,301
50,40,296
50,41,295
50,42,297
50,43,295
50,44,301
50,45,299
50,46,301
50,47,301
50,48,112
50,49,112
50,50,-1
50,51,112
50,52,118
50,53,118
50,54,118
50,55,118
50,56,287
50,57,286
50,58,288
50,59,286
50,60,292
50,61,290
50,62,292
50,63,292
51,0,317
51,1,316
51,2,320
51,3,322
51,4,330
51,5,328
51,6,330
51,7,329
51,8,318
51,9,318
51,10,319
51,11,317
51,12,325
51,13,323
51,14,325
51,15,330
51,16,315
51,17,314
51,18,312
51,19,308
51,20,316
51,21,314
51,22,316
51,23,315
51,24,315
51,25,314
51,26,316
51,27,314
51,28,322
51,29,320
51,30,322
51,31,322
51,32,301
51,33,296
51,34,297
51,35,295
51,36,303
51,37,302
51,38,303
51,39,303
51,40,298
51,41,297
51,42,298
51,43,297
51,44,303
51,45,301
51,46,303
51,47,302
51,48,113
51,49,113
51,50,113
51,51,-1
51,52,118
51,53,118
51,54,118
51,55,118
51,56,289
51,57,288
51,58,289
51,59,288
51,60,294
51,61,292
51,62,294
51,63,293
52,0,322
52,1,321
52,2,326
52,3,326
52,4,334
52,5,333
52,6,334
52,7,334
52,8,323
52,9,322
52,10,323
52,11,323
52,12,336
52,13,334
52,14,336
52,15,335
52,16,320
52,17,319
52,18,320
52,19,318
52,20,327
52,21,325
52,22,327
52,23,326
52,24,320
52,25,319
52,26,320
52,27,318
52,28,327
52,29,325
52,30,327
52,31,326
52,32,301
52,33,301
52,34,302
52,35,300
52,36,308
52,37,306
52,38,308
52,39,308
52,40,302
52,41,302
52,42,303
52,43,302
52,44,307
52,45,306
52,46,307
52,47,307
52,48,118
52,49,118
52,50,118
52,51,117
52,52,-1
52,53,123
52,54,123
52,55,126
52,56,294
52,57,292
52,58,294
52,59,292
52,60,298
52,61,297
52,62,299
52,63,298
53,0,323
53,1,323
53,2,324
53,3,323
53,4,330
53,5,329
53,6,330
53,7,329
53,8,325
53,9,330
53,10,331
53,11,328
53,12,332
53,13,330
53,14,331
53,15,337
53,16,322
53,17,321
53,18,322
53,19,320
53,20,328
53,21,327
53,22,328
53,23,328
53,24,322
53,25,321
53,26,322
53,27,320
53,28,328
53,29,327
53,30,328
53,31,328
53,32,308
53,33,302
53,34,304
53,35,302
53,36,310
53,37,308
53,38,310
53,39,309
53,40,304
53,41,304
53,42,304
53,43,303
53,44,309
53,45,307
53,46,309
53,47,309
53,48,118
53,49,118
53,50,118
53,51,118
53,52,123
53,53,-1
53,54,123
53,55,126
53,56,295
53,57,294
53,58,296
53,59,294
53,60,300
53,61,299
53,62,301
53,63,299
54,0,323
54,1,321
54,2,323
54,3,321
54,4,330
54,5,328
54,6,329
54,7,328
54,8,323
54,9,323
54,10,325
54,11,323
54,12,331
54,13,329
54,14,331
54,15,332
54,16,321
54,17,320
54,18,322
54,19,320
54,20,328
54,21,326
54,22,328
54,23,327
54,24,321
54,25,320
54,26,321
54,27,320
54,28,328
54,29,326
54,30,328
54,31,327
54,32,332
54,33,306
54,34,303
54,35,301
54,36,309
54,37,308
54,38,309
54,39,308
54,40,304
54,41,303
54,42,304
54,43,302
54,44,309
54,45,307
54,46,309
54,47,308
54,48,118
54,49,118
54,50,118
54,51,118
54,52,124
54,53,123
54,54,-1
54,55,123
54,56,294
54,57,294
54,58,295
54,59,292
54,60,299
54,61,297
54,62,299
54,63,299
55,0,330
55,1,329
55,2,330
55,3,328
55,4,336
55,5,335
55,6,336
55,7,336
55,8,326
55,9,330
55,10,331
55,11,330
55,12,338
55,13,333
55,14,331
55,15,331
55,16,322
55,17,321
55,18,322
55,19,320
55,20,328
55,21,327
55,22,328
55,23,328
55,24,322
55,25,321
55,26,322
55,27,320
55,28,328
55,29,327
55,30,328
55,31,328
55,32,303
55,33,302
55,34,303
55,35,302
55,36,310
55,37,308
55,38,310
55,39,309
55,40,304
55,41,303
55,42,305
55,43,303
55,44,309
55,45,307
55,46,309
55,47,309
55,48,118
55,49,118
55,50,118
55,51,118
55,52,123
55,53,123
55,54,123
55,55,-1
55,56,295
55,57,294
55,58,296
55,59,294
55,60,300
55,61,298
55,62,300
55,63,299
56,0,317
56,1,321
56,2,324
56,3,322
56,4,330
56,5,328
56,6,330
56,7,329
56,8,318
56,9,317
56,10,319
56,11,317
56,12,325
56,13,325
56,14,331
56,15,331
56,16,315
56,17,315
56,18,310
56,19,308
56,20,316
56,21,314
56,22,316
56,23,315
56,24,315
56,25,315
56,26,316
56,27,314
56,28,322
56,29,320
56,30,322
56,31,322
56,32,297
56,33,296
56,34,297
56,35,295
56,36,304
56,37,302
56,38,304
56,39,302
56,40,298
56,41,297
56,42,298
56,43,297
56,44,303
56,45,301
56,46,303
56,47,302
56,48,288
56,49,287
56,50,288
56,51,287
56,52,294
56,53,292
56,54,294
56,55,294
56,56,-1
56,57,113
56,58,113
56,59,112
56,60,117
56,61,116
56,62,117
56,63,117
57,0,324
57,1,323
57,2,324
57,3,323
57,4,331
57,5,328
57,6,331
57,7,331
57,8,325
57,9,324
57,10,326
57,11,322
57,12,328
57,13,330
57,14,332
57,15,331
57,16,310
57,17,309
57,18,310
57,19,309
57,20,317
57,21,315
57,22,316
57,23,316
57,24,316
57,25,315
57,26,316
57,27,315
57,28,323
57,29,321
57,30,323
57,31,322
57,32,297
57,33,296
57,34,298
57,35,296
57,36,304
57,37,302
57,38,304
57,39,304
57,40,299
57,41,298
57,42,299
57,43,297
57,44,304
57,45,302
57,46,304
57,47,303
57,48,290
57,49,287
57,50,289
57,51,287
57,52,295
57,53,293
57,54,295
57,55,294
57,56,113
57,57,-1
57,58,113
57,59,112
57,60,117
57,61,116
57,62,116
57,63,117
58,0,323
58,1,322
58,2,323
58,3,321
58,4,330
58,5,328
58,6,330
58,7,329
58,8,324
58,9,323
58,10,324
58,11,323
58,12,326
58,13,323
58,14,330
58,15,330
58,16,326
58,17,316
58,18,315
58,19,314
58,20,322
58,21,320
58,22,321
58,23,321
58,24,315
58,25,314
58,26,315
58,27,314
58,28,322
58,29,320
58,30,321
58,31,321
58,32,296
58,33,295
58,34,297
58,35,295
58,36,302
58,37,301
58,38,303
58,39,302
58,40,298
58,41,297
58,42,298
58,43,296
58,44,302
58,45,301
58,46,302
58,47,302
58,48,287
58,49,286
58,50,288
58,51,286
58,52,294
58,53,292
58,54,294
58,55,293
58,56,112
58,57,112
58,58,-1
58,59,112
58,60,117
58,61,116
58,62,117
58,63,116
59,0,325
59,1,324
59,2,325
59,3,323
59,4,331
59,5,330
59,6,331
59,7,331
59,8,319
59,9,319
59,10,326
59,11,325
59,12,333
59,13,326
59,14,326
59,15,330
59,16,316
59,17,316
59,18,317
59,19,315
59,20,324
59,21,322
59,22,324
59,23,323
59,24,316
59,25,316
59,26,317
59,27,315
59,28,323
59,29,322
59,30,324
59,31,323
59,32,298
59,33,297
59,34,298
59,35,297
59,36,304
59,37,303
59,38,305
59,39,304
59,40,299
59,41,298
59,42,300
59,43,298
59,44,304
59,45,303
59,46,304
59,47,303
59,48,290
59,49,288
59,50,289
59,51,287
59,52,296
59,53,294
59,54,296
59,55,295
59,56,113
59,57,113
59,58,113
59,59,-1
59,60,117
59,61,118
59,62,116
59,63,117
60,0,321
60,1,324
60,2,328
60,3,326
60,4,334
60,5,332
60,6,334
60,7,333
60,8,322
60,9,321
60,10,323
60,11,321
60,12,329
60,13,328
60,14,330
60,15,328
60,16,319
60,17,319
60,18,320
60,19,318
60,20,326
60,21,325
60,22,326
60,23,326
60,24,319
60,25,319
60,26,320
60,27,318
60,28,326
60,29,325
60,30,326
60,31,326
60,32,305
60,33,300
60,34,301
60,35,300
60,36,307
60,37,306
60,38,307
60,39,307
60,40,302
60,41,301
60,42,303
60,43,301
60,44,307
60,45,305
60,46,307
60,47,307
60,48,291
60,49,291
60,50,292
60,51,290
60,52,299
60,53,297
60,54,298
60,55,297
60,56,116
60,57,116
60,58,116
60,59,116
60,60,-1
60,61,120
60,62,121
60,63,120
61,0,323
61,1,325
61,2,330
61,3,328
61,4,336
61,5,334
61,6,336
61,7,335
61,8,330
61,9,329
61,10,331
61,11,329
61,12,337
61,13,335
61,14,337
61,15,336
61,16,321
61,17,320
61,18,321
61,19,320
61,20,328
61,21,326
61,22,328
61,23,328
61,24,321
61,25,320
61,26,321
61,27,320
61,28,328
61,29,326
61,30,328
61,31,327
61,32,307
61,33,302
61,34,303
61,35,301
61,36,309
61,37,307
61,38,309
61,39,309
61,40,304
61,41,303
61,42,304
61,43,303
61,44,309
61,45,307
61,46,309
61,47,308
61,48,293
61,49,293
61,50,294
61,51,292
61,52,299
61,53,298
61,54,300
61,55,299
61,56,117
61,57,117
61,58,117
61,59,118
61,60,121
61,61,-1
61,62,121
61,63,121
62,0,322
62,1,322
62,2,323
62,3,324
62,4,336
62,5,333
62,6,335
62,7,334
62,8,329
62,9,329
62,10,327
62,11,322
62,12,332
62,13,336
62,14,337
62,15,330
62,16,320
62,17,320
62,18,321
62,19,319
62,20,327
62,21,326
62,22,328
62,23,326
62,24,320
62,25,320
62,26,321
62,27,319
62,28,327
62,29,326
62,30,328
62,31,326
62,32,302
62,33,301
62,34,302
62,35,300
62,36,309
62,37,307
62,38,309
62,39,309
62,40,303
62,41,302
62,42,304
62,43,302
62,44,308
62,45,306
62,46,308
62,47,307
62,48,293
62,49,292
62,50,293
62,51,291
62,52,299
62,53,299
62,54,300
62,55,299
62,56,117
62,57,117
62,58,117
62,59,116
62,60,121
62,61,120
62,62,-1
62,63,121
63,0,323
63,1,322
63,2,323
63,3,327
63,4,336
63,5,334
63,6,336
63,7,335
63,8,330
63,9,323
63,10,327
63,11,324
63,12,331
63,13,332
63,14,336
63,15,336
63,16,321
63,17,320
63,18,322
63,19,320
63,20,328
63,21,326
63,22,328
63,23,327
63,24,321
63,25,320
63,26,322
63,27,320
63,28,328
63,29,326
63,30,328
63,31,327
63,32,307
63,33,302
63,34,303
63,35,301
63,36,309
63,37,308
63,38,309
63,39,309
63,40,304
63,41,303
63,42,304
63,43,303
63,44,303
63,45,301
63,46,303
63,47,302
63,48,298
63,49,294
63,50,294
63,51,292
63,52,300
63,53,299
63,54,299
63,55,299
63,56,116
63,57,117
63,58,116
63,59,116
63,60,120
63,61,121
63,62,120
63,63,-1
